"","ID","Name","Genes","Length"
"2446",6900,"Ubiquitin E3 ligase (CUL1, FBXO10, SKP1)","SKP1;CUL1;FBXO10",3
"2447",6901,"Ubiquitin E3 ligase (CUL1, FBXO6, RBX1, SKP1)","RBX1;SKP1;CUL1;FBXO6",4
"2448",6902,"Ubiquitin E3 ligase (CUL1, FBXO17, RBX1, SKP1)","RBX1;SKP1;CUL1;FBXO17",4
"2449",6903,"Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)","RBX1;SKP1;CUL1;FBXO27",4
"2450",6904,"Ubiquitin E3 ligase (CUL1, FBXO44, RBX1, SKP1)","RBX1;SKP1;CUL1;FBXO44",4
"2451",6905,"PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced","IRAK1;PELI1;IRAK4;TRAF6",4
"2452",6906,"FBXW7-CDX2-GSK3B complex","GSK3B;FBXW7;CDX2",3
"2453",6907,"CTNNB1-FERMT2-TCF7L2 complex","CTNNB1;FERMT2;TCF7L2",3
"2454",6908,"CTNNB1-FERMT2-YBX1 complex","CTNNB1;YBX1;FERMT2",3
"2455",6909,"FGF1-FGFR1-ITGB3 complex","ITGB3;FGF1;FGFR1",3
"2456",6910,"EED-EZH2-PHF19 complex","EED;EZH2;PHF19",3
"2457",6913,"ELN-FBLN2-FBN1 complex","ELN;FBN1;FBLN2",3
"2458",6914,"ELN-FBLN5-FBN1 complex","ELN;FBN1;FBLN5",3
"2459",6916,"CTTN-FER-PTK2 complex","FER;PTK2;CTTN",3
"2460",6919,"ILK-LIMS1-PARVA complex","LIMS1;ILK;PARVA",3
"2461",6920,"ILK-LIMS2-PARVA complex","ILK;LIMS2;PARVA",3
"2462",6921,"FAK\u2013p130Cas\u2013MT1 complex","MMP14;BCAR1;PTK2",3
"2463",6925,"MAPK1-PTK2-PXN complex","MAPK1;PXN;PTK2",3
"2464",6927,"Robo4\u2013paxillin complex","PXN;ROBO4",2
"2465",6928,"ARHGEF7-GIT2-PAK1 complex","PAK1;ARHGEF7;GIT2",3
"2466",6929,"AKT1-FOXO1-WDFY2 complex","AKT1;FOXO1;WDFY2",3
"2467",6930,"PRKCZ-VAMP2-WDFY2 complex","VAMP2;PRKCZ;WDFY2",3
"2468",6931,"FOXP3-TRIM28-ZFP90 complex","TRIM28;ZFP90;FOXP3",3
"2469",6932,"AJUBA-PRMT5-SNAI1 complex","PRMT5;SNAI1;AJUBA",3
"2470",6933,"PRKCZ-SQSTM-TRAF6 complex","PRKCZ;SQSTM1;TRAF6",3
"2471",6935,"MYC-TRRAP-KAT2A complex","MYC;KAT2A;TRRAP",3
"2472",6936,"KAT2A-TRRAP complex","KAT2A;TRRAP",2
"2473",6937,"ARHGEF2-MAPK1-MAPK3-PXN complex","MAPK3;MAPK1;PXN;ARHGEF2",4
"2474",6939,"Norrin receptor complex","LRP5;TSPAN12;NDP;FZD4",4
"2475",6940,"LRP6-PTH-PTH1R complex","LRP6;PTH;PTH1R",3
"2476",6942,"FZD5-LGR5-LRP6 complex","LGR5;LRP6;FZD5",3
"2477",6946,"BARD1\u2013BRCA1\u2013RAD51 complex","BRCA1;RAD51;BARD1",3
"2478",6948,"Isocitrate dehydrogenase [NADP], mitochondrial","IDH2",1
"2479",6949,"Isocitrate dehydrogenase [NAD], mitochondrial","IDH3B;IDH3A;IDH3G",3
"2480",6951,"NG2-galectin-3-alpha3beta1-integrin complex","ITGB1;LGALS3;ITGA3;CSPG4",4
"2481",6953,"ARTN-GFRA3-RET comples","GFRA3;RET;ARTN",3
"2482",6954,"Idas-Geminin-Cdt1 complex","MCIDAS;GMNN;CDT1",3
"2483",6956,"REP-RGGT-Rab complex","RAB3A;CHM;RABGGTA",3
"2484",6957,"C2ORF3-Prp43-TFIP11 complex","DHX15;GCFC2;TFIP11",3
"2485",6958,"BOLA2-GLRX3 complex","GLRX3;BOLA2",2
"2486",6959,"GATB-GATC-QRSL1 complex","GATC;GATB;QRSL1",3
"2487",6960,"BICD2-dynein-dynactin complex","DYNC1I1;DCTN1;BICD2",3
"2488",6961,"CTNNB1-GID8 complex","CTNNB1;GID8",2
"2489",6963,"AXIN1-GID8-GSK3B complex","AXIN1;GSK3B;GID8",3
"2490",6968,"Serine-palmitoyltransferase (SPTLC1, SPTLC2) complex","SPTLC1;SPTLC2",2
"2491",6969,"Serine-palmitoyltransferase (SPTLC1, SPTLC2, SPTLC3) complex","SPTLC1;SPTLC2;SPTLC3",3
"2492",6970,"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTb) complex","SPTLC1;SPTSSB;SPTLC3",3
"2493",6972,"Serine-palmitoyltransferase (SPTLC1, SPTLC3, ssSPTa) complex","SPTLC1;SPTSSA;SPTLC3",3
"2494",6973,"Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTb) complex","SPTLC1;SPTLC2;SPTSSB",3
"2495",6974,"Serine-palmitoyltransferase (SPTLC1, SPTLC2, ssSPTa) complex","SPTLC1;SPTLC2;SPTSSA",3
"2496",6975,"JUN-FBW7-PRR7 complex","JUN;PRR7;FBXW7",3
"2497",6982,"ORMDL3-SPTLC1 complex","SPTLC1;ORMDL3",2
"2498",6984,"ProTalpha C2 complex","PTMA;MARCKSL1;ACTB;SET",4
"2499",6985,"ProTalpha C5 complex","PTMA;PSMA1;ANP32A;SLC25A3;C1QBP",5
"2500",6987,"ProTalpha C7 complex","PTMA;ANP32A;ANP32B",3
"2501",6988,"ProTalpha C8 complex","PTMA;ANP32A;RAB11A;ANP32B",4
"2502",6989,"ProTalpha C9 complex","PTMA;SET",2
"2503",6990,"THSD1-FAK-talin-vinculin complex","VCL;PTK2;THSD1;TLN1",4
"2504",6991,"ABI3-WAVE2-CYFIP1 complex","CYFIP1;ABI3;WASF2",3
"2505",6993,"FGF1-ITGAV-ITGB3 complex","ITGB3;FGF1;ITGAV",3
"2506",6994,"JIP1-JIP2 complex","MAPK8IP2;MAPK8IP1",2
"2507",6997,"ADIPOQ-PLOD3-GLT25D1 complex","PLOD3;ADIPOQ;COLGALT1",3
"2508",6998,"ST3GAL6-EGFR complex","EGFR;ST3GAL6",2
"2509",6999,"SEPHS1-SEPHS2-SEPSECS-SECp43 complex","SEPHS1;Trnau1ap;SEPHS2;SEPSECS",4
"2510",7000,"PLOD2-FKBP10 complex","PLOD2;FKBP10",2
"2511",7002,"CAPZA3-CAPZB complex","CAPZB;CAPZA3",2
"2512",7004,"HTT-DISC1-PDE4B complex","HTT;PDE4B;DISC1",3
"2513",7005,"PP2A-NR3A complex","PPP2R1A;PPP2R2A;PPP2CA;GRIN3A",4
"2514",7011,"FERMT3-RACK1 complex","RACK1;FERMT3",2
"2515",7012,"ITGB1-RACK1 complex","ITGB1;RACK1",2
"2516",7013,"ITGB2-RACK1 complex","ITGB2;RACK1",2
"2517",7014,"GNAI1-GNGT1-GNB1 complex","GNB1;GNAI1;GNGT1",3
"2518",7015,"GNAI1-GNB2-GNGT1 complex","GNB2;GNAI1;GNGT1",3
"2519",7016,"GNAI1-GNB3-GNGT1 complex","GNB3;GNAI1;GNGT1",3
"2520",7017,"GNAI1-GNB4-GNGT1 complex","GNAI1;GNGT1;GNB4",3
"2521",7018,"GNAI1-GNB5-GNGT1 complex","GNB5;GNAI1;GNGT1",3
"2522",7019,"GNAI1-GNB1-GNG2 complex","GNG2;GNB1;GNAI1",3
"2523",7020,"GNAI1-GNB2-GNG2 complex","GNG2;GNB2;GNAI1",3
"2524",7021,"GNAI1-GNB3-GNG2 complex","GNB3;GNG2;GNAI1",3
"2525",7022,"GNAI1-GNB4-GNG2 complex","GNG2;GNAI1;GNB4",3
"2526",7023,"GNAI1-GNB5-GNG2 complex","GNB5;GNG2;GNAI1",3
"2527",7024,"GNAI1-GNB1-GNG3 complex","GNB1;GNAI1;GNG3",3
"2528",7025,"GNAI1-GNB2-GNG3 complex","GNB2;GNAI1;GNG3",3
"2529",7026,"GNAI1-GNB3-GNG3 complex","GNB3;GNAI1;GNG3",3
"2530",7027,"GNAI1-GNB4-GNG3 complex","GNAI1;GNG3;GNB4",3
"2531",7028,"GNAI1-GNB5-GNG3 complex","GNB5;GNAI1;GNG3",3
"2532",7030,"DCP1A-NR3C1-PNRC2-UPF1-complex","NR3C1;UPF1;DCP1A;PNRC2",4
"2533",7031,"GNAI1-GNB1-GNG4 complex","GNG4;GNB1;GNAI1",3
"2534",7032,"GNAI1-GNB2-GNG4 complex","GNG4;GNB2;GNAI1",3
"2535",7033,"GNAI1-GNB3-GNG4 complex","GNB3;GNG4;GNAI1",3
"2536",7034,"GNAI1-GNB4-GNG4 complex","GNG4;GNAI1;GNB4",3
"2537",7035,"GNAI1- GNB5-GNG4 complex","GNB5;GNG4;GNAI1",3
"2538",7036,"GNAI1-GNB1-GNG5 complex","GNB1;GNAI1;GNG5",3
"2539",7037,"GNAI1-GNB2-GNG5 complex","GNB2;GNAI1;GNG5",3
"2540",7038,"BVR-PKCD-ERK2 complex","MAPK1;BLVRA;PRKCD",3
"2541",7040,"PDZK1-PLCB3-SSTR5 complex","SSTR5;PLCB3;PDZK1",3
"2542",7041,"PDZK1-PLCB3- SSTR1 complex","SSTR1;PLCB3;PDZK1",3
"2543",7042,"PDZK1-PLCB3- SSTR2 complex","SSTR2;PLCB3;PDZK1",3
"2544",7043,"PDZK1-PLCB3- SSTR3 complex","SSTR3;PLCB3;PDZK1",3
"2545",7044,"PDZK1-PLCB3- SSTR4 complex","SSTR4;PLCB3;PDZK1",3
"2546",7045,"IFNAR1-IFNAR2-IFNW1 complex","IFNW1;IFNAR1;IFNAR2",3
"2547",7046,"IFNAR2-IFNA2 complex","IFNA2;IFNAR2",2
"2548",7047,"IFNAR1-IFNAR2-IFNA2 complex","IFNA2;IFNAR1;IFNAR2",3
"2549",7048,"TLR1-TLR2 complex","TLR2;TLR1",2
"2550",7049,"TLR1-TLR2-lipoprotein complex","TLR2;TLR1",2
"2551",7050,"PIAS1-SUMO1-UBC9 complex","PIAS1;SUMO1;UBE2I",3
"2552",7051,"OTUB1-UBC13-MMS2 complex","UBE2N;UBE2V2;OTUB1",3
"2553",7057,"Propionyl-CoA carboxylase","PCCA;PCCB",2
"2554",7058,"KRIT1-HEG1-RAP1B complex","KRIT1;RAP1B;HEG1",3
"2555",7059,"GNAI1-GNB3-GNG5 complex","GNB3;GNAI1;GNG5",3
"2556",7060,"GNAI1-GNB4-GNG5 complex","GNAI1;GNG5;GNB4",3
"2557",7061,"GNAI1-GNB5-GNG5 complex","GNB5;GNAI1;GNG5",3
"2558",7062,"NFAT5-WWTR1 complex","NFAT5;WWTR1",2
"2559",7063,"C9orf72-SMCR8-WDR41 complex","SMCR8;C9orf72;WDR41",3
"2560",7064,"C9orf72-SMCR8 complex","SMCR8;C9orf72",2
"2561",7065,"WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex","ATG13;ULK1;RB1CC1;SMCR8;C9orf72;ATG101;WDR41",7
"2562",7066,"GNAI1-GNB1-GNG7 complex","GNG7;GNB1;GNAI1",3
"2563",7067,"GNAI1-GNB2-GNG7 complex","GNG7;GNB2;GNAI1",3
"2564",7068,"GNAI1-GNB3-GNG7 complex","GNG7;GNB3;GNAI1",3
"2565",7069,"GNAI1-GNB4-GNG7 complex","GNG7;GNAI1;GNB4",3
"2566",7070,"GNAI1-GNB5-GNG7 complex","GNB5;GNG7;GNAI1",3
"2567",7071,"GNAI1-GNB1-GNG8 complex","GNB1;GNAI1;GNG8",3
"2568",7072,"GNAI1-GNB2-GNG8 complex","GNB2;GNAI1;GNG8",3
"2569",7073,"GNAI1-GNB3-GNG8 complex","GNB3;GNAI1;GNG8",3
"2570",7074,"GNAI1-GNB4-GNG8 complex","GNAI1;GNB4;GNG8",3
"2571",7075,"GNAI1-GNB5-GNG8 complex","GNB5;GNAI1;GNG8",3
"2572",7076,"GNAI1-GNB1-GNG10 complex","GNG10;GNB1;GNAI1",3
"2573",7077,"GNAI1-GNB2-GNG10 complex","GNG10;GNB2;GNAI1",3
"2574",7078,"GNAI1-GNB3-GNG10 complex","GNB3;GNG10;GNAI1",3
"2575",7079,"GNAI1-GNB4-GNG10 complex","GNG10;GNAI1;GNB4",3
"2576",7080,"GNAI1-GNB5-GNG10 complex","GNB5;GNG10;GNAI1",3
"2577",7081,"GNAI1-GNB1-GNG11 complex","GNG11;GNB1;GNAI1",3
"2578",7082,"GNAI1-GNB2-GNG11 complex","GNG11;GNB2;GNAI1",3
"2579",7083,"GNAI1-GNB3-GNG11 complex","GNB3;GNG11;GNAI1",3
"2580",7084,"GNAI1-GNB4-GNG11 complex","GNG11;GNAI1;GNB4",3
"2581",7085,"GNAI1-GNB5-GNG11 complex","GNB5;GNG11;GNAI1",3
"2582",7086,"GNAI1-GNB1-GNG12 complex","GNB1;GNAI1",2
"2583",7087,"GNAI1-GNB2-GNG12 complex","GNB2;GNAI1;GNG12",3
"2584",7088,"GNAI1-GNB3-GNG12 complex","GNB3;GNAI1;GNG12",3
"2585",7089,"GNAI1-GNB4-GNG12 complex","GNAI1;GNB4;GNG12",3
"2586",7090,"GNAI1-GNB5-GNG12 complex","GNB5;GNAI1;GNG12",3
"2587",7091,"FIP200-ULK1-ATG13-ATG101 complex","ATG13;ULK1;RB1CC1;ATG101",4
"2588",7092,"GNAI1-GNB1-GNG13 complex","GNB1;GNAI1;GNG13",3
"2589",7093,"GNAI1-GNB2-GNG13 complex","GNB2;GNAI1;GNG13",3
"2590",7094,"GNAI1-GNB3-GNG13 complex","GNB3;GNAI1;GNG13",3
"2591",7095,"GNAI1-GNB4-GNG13 complex","GNAI1;GNB4;GNG13",3
"2592",7096,"GNAI1-GNB5-GNG13 complex","GNB5;GNAI1;GNG13",3
"2593",7097,"GNAS-L-GNB1-GNG1 complex","GNB1;GNAS;GNGT1",3
"2594",7098,"ASAH1-NR5A1 complex","NR5A1;ASAH1",2
"2595",7099,"ASAH1-NR5A1-SAPD complex","PSAP;NR5A1;ASAH1",3
"2596",7100,"DNAAF2-HEATR2-SPAG1 complex","SPAG1;DNAAF5;DNAAF2",3
"2597",7101,"AURKB-VRK1 complex","AURKB;VRK1",2
"2598",7102,"SOX2-VRK1 complex","SOX2;VRK1",2
"2599",7103,"NBS1-VRK1 complex","NBN;VRK1",2
"2600",7104,"NBS1\u2013RNF8-VRK1 complex","NBN;RNF8;VRK1",3
"2601",7105,"PRRX1-UCHL1 complex","UCHL1;PRRX1",2
"2602",7106,"PRRX2-UCHL1 complex","UCHL1;PRRX2",2
"2603",7107,"IGF2R-PLAUR-PLG complex","PLG;IGF2R;PLAUR",3
"2604",7108,"IGF2R-PLAUR complex","IGF2R;PLAUR",2
"2605",7109,"IGF2R-PLAUR-PLAU complex","PLAU;IGF2R;PLAUR",3
"2606",7110,"IGF2R-PLG-PLAU-PLAUR-LTGFbeta1 complex","PLG;PLAU;TGFB1;IGF2R;PLAUR",5
"2607",7111,"NUFIP2-Roquin1 complex","RC3H1;NUFIP2",2
"2608",7112,"PLAUR-PLAU complex","PLAU;PLAUR",2
"2609",7113,"ABRAXAS2-SHMT1 complex","SHMT1;ABRAXAS2",2
"2610",7114,"ABRAXAS2-SHMT2 complex","SHMT2;ABRAXAS2",2
"2611",7116,"GRB7-PTK2 complex","PTK2;GRB7",2
"2612",7122,"HSPA9-GRPEL1-GRPEL2 complex","HSPA9;GRPEL2;GRPEL1",3
"2613",7123,"GRPEL1-GRPEL2 complex","GRPEL2;GRPEL1",2
"2614",7124,"HSPA9-GRPEL1 complex","HSPA9;GRPEL1",2
"2615",7125,"HSPA9-GRPEL2 complex","HSPA9;GRPEL2",2
"2616",7126,"HSPA9-GRPEL1-GRPEL2-TIMM44 complex","TIMM44;HSPA9;GRPEL2;GRPEL1",4
"2617",7127,"GSKIP-GSK3B-PRKAR2A complex","PRKAR2A;GSK3B;GSKIP",3
"2618",7128,"GSKIP-GSK3B-PRKAR2A complex","PRKAR2A;GSK3B;GSKIP",3
"2619",7129,"GSKIP-PRKAR2B complex","PRKAR2B;GSKIP",2
"2620",7130,"PRKAR2A-GSKIP-GSK3B-DNM1L complex","DNM1L;PRKAR2A;GSK3B;GSKIP",4
"2621",7131,"COMMD1-CCDC22-CCDC93-C16orf62 complex","CCDC22;CCDC93;C16orf62;COMMD1",4
"2622",7132,"CCDC22-CCDC93-C16orf62 complex","CCDC22;CCDC93;C16orf62",3
"2623",7133,"CCDC93-COMMD1-COMMD6 complex","CCDC93;COMMD6;COMMD1",3
"2624",7134,"COMMD1-CCDC93-C16orf62 complex","CCDC93;C16orf62;COMMD1",3
"2625",7135,"CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex","WASH1;CCDC22;CCDC93;C16orf62;FAM21C",5
"2626",7136,"VCP-SELK-DERL1 complex","VCP;DERL1;SELK",3
"2627",7139,"SEC23-SEC24 adaptor complex","SEC24B;SEC23A",2
"2628",7140,"SEC23-SEC24-SCAP-SREBP1c complex","SEC24B;SREBF1;SCAP;SEC23A",4
"2629",7141,"Coat protein complex II (SAR1B, PREB, SEC23A , SEC24B, SEC23IP)","SEC24B;SEC23A;PREB;SAR1B;SEC23IP",5
"2630",7142,"VCP-VIMP-DERL2 complex","VCP;VIMP;DERL2",3
"2631",7143,"GNAS-L-GNB2-GNG1 complex","GNB2;GNAS;GNGT1",3
"2632",7144,"GNAS-L-GNB3-GNG1 complex","GNB3;GNAS;GNGT1",3
"2633",7145,"GNAS-L-GNB4-GNG1 complex","GNAS;GNGT1;GNB4",3
"2634",7146,"GNAS-L-GNB1-GNG1 complex","GNB5;GNAS;GNGT1",3
"2635",7147,"GNAS-L-GNB1-GNG2 complex","GNG2;GNB1;GNAS",3
"2636",7148,"GNAS-L-GNB2-GNG2 complex","GNG2;GNB2;GNAS",3
"2637",7149,"GNAS-L-GNB3-GNG2 complex","GNB3;GNG2;GNAS",3
"2638",7150,"GNAS-L-GNB4-GNG2 complex","GNG2;GNAS;GNB4",3
"2639",7151,"GNAS-L-GNB4-GNG2 complex","GNB5;GNG2;GNAS",3
"2640",7152,"GNAS-L-GNB1-GNG3 complex","GNB1;GNAS;GNG3",3
"2641",7153,"GNAS-L-GNB2-GNG3 complex","GNB2;GNAS;GNG3",3
"2642",7154,"GNAS-L-GNB1-GNG3 complex","GNB3;GNAS;GNG3",3
"2643",7155,"GNAS-L-GNB4-GNG3 complex","GNAS;GNG3;GNB4",3
"2644",7156,"GNAS-L-GNB5-GNG3 complex","GNB5;GNAS;GNG3",3
"2645",7157,"TSC1-TSC2 complex","TSC2;TSC1",2
"2646",7158,"TSC2-DVL complex","DVL1;TSC2",2
"2647",7159,"TSC2-GSK3-AXIN-DVL complex","DVL1;AXIN1;TSC2;GSK3B",4
"2648",7160,"GNAS-L-GNB1-GNG4 complex","GNG4;GNB1;GNAS",3
"2649",7161,"GNAS-L-GNB2-GNG4 complex","GNG4;GNB2;GNAS",3
"2650",7162,"GNAS-L-GNB3-GNG4 complex","GNB3;GNG4;GNAS",3
"2651",7163,"GNAS-L-GNB4-GNG4 complex","GNG4;GNAS;GNB4",3
"2652",7164,"GNAS-L-GNB5-GNG4 complex","GNB5;GNG4;GNAS",3
"2653",7165,"GNAS-L-GNB1-GNG5 complex","GNB1;GNAS;GNG5",3
"2654",7166,"GNAS-L-GNB2-GNG5 complex","GNB2;GNAS;GNG5",3
"2655",7167,"GNAS-L-GNB3-GNG5 complex","GNB3;GNAS;GNG5",3
"2656",7168,"GNAS-L-GNB4-GNG5 complex","GNAS;GNG5;GNB4",3
"2657",7169,"GNAS-L-GNB5-GNG5 complex","GNB5;GNAS;GNG5",3
"2658",7170,"GNAS-L-GNB1-GNG7 complex","GNG7;GNB1;GNAS",3
"2659",7171,"GNAS-L-GNB2-GNG7 complex","GNG7;GNB2;GNAS",3
"2660",7172,"GNAS-L-GNB3-GNG7 complex","GNG7;GNB3;GNAS",3
"2661",7173,"GNAS-L-GNB4-GNG7 complex","GNG7;GNAS;GNB4",3
"2662",7174,"GNAS-L-GNB5-GNG7 complex","GNB5;GNG7;GNAS",3
"2663",7175,"GNAS-L-GNB1-GNG8 complex","GNB1;GNAS;GNG8",3
"2664",7176,"GNAS-L-GNB2-GNG8 complex","GNB2;GNAS;GNG8",3
"2665",7177,"GNAS-L-GNB3-GNG8 complex","GNB3;GNAS;GNG8",3
"2666",7178,"GNAS-L-GNB4-GNG8 complex","GNAS;GNB4;GNG8",3
"2667",7179,"GNAS-L-GNB5-GNG8 complex","GNB5;GNAS;GNG8",3
"2668",7180,"p53-MDM2 complex","TP53;MDM2",2
"2669",7185,"CCNB1-CCNF complex","CCNB1;CCNF",2
"2670",7186,"Glutamate-cysteine ligase","GCLC;GCLM",2
"2671",7187,"GNAS-L-GNB1-GNG10 complex","GNG10;GNB1;GNAS",3
"2672",7188,"GNAS-L-GNB2-GNG10 complex","GNG10;GNB2;GNAS",3
"2673",7189,"GNAS-L-GNB3-GNG10 complex","GNB3;GNG10;GNAS",3
"2674",7190,"3-methylcrotonyl-CoA carboxylase","MCCC1;MCCC2",2
"2675",7191,"Methionine adenosyltransferase alpha2 beta-v1","MAT2A;MAT2B",2
"2676",7192,"CCR4-NOT-CNOT7-CNOT6 complex","CNOT1;CNOT3;RQCD1;TNKS1BP1;CNOT10;CNOT2;CNOT7;CNOT11;CNOT6",9
"2677",7193,"GNAS-L-GNB4-GNG10 complex","GNG10;GNAS;GNB4",3
"2678",7194,"GNAS-L-GNB5-GNG10 complex","GNB5;GNG10;GNAS",3
"2679",7195,"GNAS-L-GNB1-GNG11 complex","GNG11;GNB1;GNAS",3
"2680",7197,"Methionine adenosyltransferase alpha1 beta-v1","MAT1A;MAT2B",2
"2681",7198,"TIMM8A-TIMM13-TIMM23 complex","TIMM23;TIMM8A;TIMM13",3
"2682",7199,"GNAS-L-GNB2-GNG11 complex","GNG11;GNB2;GNAS",3
"2683",7201,"GNAS-L-GNB3-GNG11 complex","GNB3;GNG11;GNAS",3
"2684",7202,"GNAS-L-GNB4-GNG11 complex","GNG11;GNAS;GNB4",3
"2685",7203,"GNAS-L-GNB5-GNG11 complex","GNB5;GNG11;GNAS",3
"2686",7204,"GNAS-L-GNB1-GNG12 complex","GNB1;GNAS;GNG12",3
"2687",7205,"GNAS-L-GNB2-GNG12 complex","GNB2;GNAS;GNG12",3
"2688",7206,"GNAS-L-GNB3-GNG12 complex","GNB3;GNAS;GNG12",3
"2689",7207,"GNAS-L-GNB4-GNG12 complex","GNAS;GNB4;GNG12",3
"2690",7208,"GNAS-L-GNB5-GNG12 complex","GNB5;GNAS;GNG12",3
"2691",7209,"GNAS-L-GNB1-GNG13 complex","GNB1;GNAS;GNG13",3
"2692",7210,"GNAS-L-GNB2-GNG13 complex","GNB2;GNAS;GNG13",3
"2693",7211,"GNAS-L-GNB3-GNG13 complex","GNB3;GNAS;GNG13",3
"2694",7212,"GNAS-L-GNB4-GNG13 complex","GNAS;GNB4;GNG13",3
"2695",7213,"GNAS-L-GNB5-GNG13 complex","GNB5;GNAS;GNG13",3
"2696",7214,"CCR4-NOT-CNOT7-CNOT6L complex","CNOT1;CNOT3;RQCD1;CNOT6L;TNKS1BP1;CNOT10;CNOT2;CNOT7;CNOT11",9
"2697",7215,"CCR4-NOT-CNOT8-CNOT6 complex","CNOT1;CNOT3;RQCD1;TNKS1BP1;CNOT10;CNOT2;CNOT8;CNOT11;CNOT6",9
"2698",7216,"CCR4-NOT-CNOT8-CNOT6L complex","CNOT1;CNOT3;RQCD1;CNOT6L;TNKS1BP1;CNOT10;CNOT2;CNOT8;CNOT11",9
"2699",7217,"Dysbindin 1-A-DNA-PK-complex","XRCC6;XRCC5;PRKDC;DTNBP1",4
"2700",7219,"DHHC6-SELK complex","ZDHHC6;SELK",2
"2701",7220,"MSL complex","MSL1;MSL3;KAT8;MSL2",4
"2702",7221,"NSL complex","OGT;HCFC1;WDR5;KANSL1;MCRS1;PHF20;KAT8;KANSL2;KANSL3",9
"2703",7222,"MMS19-XPD complex","ERCC2;MMS19",2
"2704",7223,"MMS19-FAM96B complex","MMS19;FAM96B",2
"2705",7224,"HCF1-THAP11 complex","HCFC1;THAP11",2
"2706",7225,"CDH4-HDAC2-MTA2-RBBP7-TWIST1 complex","MTA2;CHD4;TWIST1;RBBP7;HDAC2",5
"2707",7233,"DLC1-DLGAP1-MYO5A complex","DLGAP1;DLC1;MYO5A",3
"2708",7234,"DLGAP1-DLG4-DYNLL2 complex","DLGAP1;DLG4;DYNLL2",3
"2709",7235,"DISC1-DRD2 complex","DRD2;DISC1",2
"2710",7236,"ARXN1-CIC complex","ATXN1;CIC",2
"2711",7239,"CHRNA7-NMDAR1 complex","CHRNA7;GRIN1",2
"2712",7240,"CHRNA7-GRIN2A complex","CHRNA7;GRIN2A",2
"2713",7241,"SNCA-TUBB3 complex","SNCA;TUBB3",2
"2714",7242,"RPGRIP1-SPATA7 complex","RPGRIP1;SPATA7",2
"2715",7243,"AURKA-HRAS-RAF1 complex","AURKA;HRAS;RAF1",3
"2716",7248,"ABCB1-ANXA2-RACK1-SRC complex","ANXA2;ABCB1;SRC;RACK1",4
"2717",7249,"ERS1-MDM2 complex","ESR1;MDM2",2
"2718",7250,"ESR1-MDM4 complex","MDM4;ESR1",2
"2719",7251,"IGBP1-MID1-PPP2CA complex","MID1;PPP2CA;IGBP1",3
"2720",7252,"ING5 (BRPF2, MOZ, MORF) complex","BRD1;KAT6B;ING5;KAT6A;MEAF6",5
"2721",7253,"ING5 (BRPF3, MOZ, MORF) complex","KAT6B;ING5;KAT6A;MEAF6;BRPF3",5
"2722",7254,"ING5 complex (ING5, JADE2, KAT7, MEAF6)","KAT7;ING5;MEAF6;JADE2",4
"2723",7255,"ING5 complex (ING5, JADE3, KAT7, MEAF6)","KAT7;ING5;JADE3;MEAF6",4
"2724",7256,"ABCB1-PPP2R3C-TFPI2 complex","ABCB1;TFPI2;PPP2R3C",3
"2725",7259,"HCFC1-THAP11-ZNF143 complex","HCFC1;ZNF143;THAP11",3
"2726",7260,"HCFC1-THAP11 subcomplex","HCFC1;THAP11",2
"2727",7262,"3-Hydroxyacyl CoA dehydrogenase","HADHA;HADHB",2
"2728",7263,"ABCG5-ABCG8 complex","ABCG8;ABCG5",2
"2729",7265,"MLC1-Na,K-ATPase-Kir4.1-AQP4-TRPV4-syntrophin complex","ATP1B1;AQP4;KCNJ10;MLC1;TRPV4;SNTG1",6
"2730",7266,"AKT1-NQO2 complex","NQO2;AKT1",2
"2731",7267,"KAT2A-Oxoglutarate dehydrogenase complex","DLD;DLST;OGDH;KAT2A",4
"2732",7268,"HEPACAM-MLC1-Na,K-ATPase-Kir4.1-AQP4-TRPV4 complex","ATP1B1;AQP4;KCNJ10;HEPACAM;MLC1;TRPV4",6
"2733",7269,"p532-Clathrin-HSP70 complex","HSPA1A;CLTC;HERC1",3
"2734",7271,"ARNTL-NPAS2 complex","ARNTL;NPAS2",2
"2735",7272,"Core clock complex","ARNTL;CLOCK",2
"2736",7273,"ARNTL-HIF1A complex","ARNTL;HIF1A",2
"2737",7274,"ARNTL-EPAS1 complex","ARNTL;EPAS1",2
"2738",7275,"BCL2-CISD2 complex","BCL2;CISD2",2
"2739",7277,"Carboxypeptidase N","CPN1;CPN2",2
"2740",7281,"BIN1-EHBP1-RAB8A complex","BIN1;RAB8A;EHBP1",3
"2741",7282,"FEN1-WRN complex","FEN1;WRN",2
"2742",7283,"ETS1-PRX1 complex","ETS1;PRRX1",2
"2743",7284,"GSK3B-HSP90AA1-PKM2 complex","HSP90AA1;PKM;GSK3B",3
"2744",7285,"HEXIM1-DNA-PK-paraspeckle components-ribonucleoprotein complex","HEXIM1;XRCC6;XRCC5;SFPQ;MATR3;PRKDC;NONO;PSPC1;RBM14",9
